ROUTE,flights_count,avg_arrival_delay,median_arrival_delay,cancel_rate,diverted_rate,avg_distance,cluster
MDW-CLE,33,9.1875,-2.5,0.030303030303030304,0.0,492.5264579413307,0
MDW-CLT,11,-2.4444444444444446,1.0,0.18181818181818182,0.0,940.1451969211007,0
MDW-CMH,31,6.482758620689655,-2.0,0.06451612903225806,0.0,454.27402063419544,0
MDW-DAL,33,1.8484848484848484,-12.0,0.0,0.0,1277.2462214503344,0
MDW-DCA,50,-0.8863636363636364,-9.0,0.12,0.0,964.3888745420976,0
MDW-DEN,54,17.09259259259259,-5.0,0.0,0.0,1436.9307208106775,0
MDW-DSM,14,10.23076923076923,-8.0,0.07142857142857142,0.0,491.515220594304,0
MDW-DTW,54,20.037037037037038,2.0,0.0,0.0,366.91941660743316,0
MDW-EWR,32,3.0,-5.0,0.0625,0.0,1141.0801176481707,0
MDW-FLL,18,9.333333333333334,1.5,0.0,0.0,1880.686857765094,0
MDW-GSP,10,22.3,5.5,0.0,0.0,905.009076424032,0
MDW-HOU,29,5.428571428571429,-3.0,0.034482758620689655,0.0,1509.7995567168725,0
MDW-IAD,9,-7.444444444444445,-9.0,0.0,0.0,927.0826901997744,0
MDW-ICT,9,-0.3333333333333333,-1.0,0.0,0.0,946.3115555633105,0
MDW-LAS,47,1.7446808510638299,-4.0,0.0,0.0,2441.9005318814147,0
MDW-LAX,33,-1.393939393939394,-2.0,0.0,0.0,2811.5356379651253,0
MDW-LGA,35,20.205882352941178,-1.0,0.02857142857142857,0.0,1163.9307425221905,0
MDW-LIT,6,-2.0,-1.0,0.0,0.0,876.1029450023344,0
MDW-MCI,48,5.297872340425532,-5.0,0.020833333333333332,0.0,649.8029723248056,0
MDW-MCO,43,12.674418604651162,-4.0,0.0,0.0,1595.2284596645118,0
MDW-MEM,7,4.285714285714286,-7.0,0.0,0.0,774.4040831472399,0
MDW-MHT,18,16.88888888888889,2.0,0.0,0.0,1344.4796463202003,0
MDW-MSP,69,14.692307692307692,0.0,0.057971014492753624,0.0,559.9099512729656,0
MDW-MSY,15,-2.0,-10.0,0.0,0.0,1330.3859012108041,0
MDW-OAK,10,5.9,4.5,0.0,0.0,2960.8398783890752,0
MDW-OKC,6,-0.3333333333333333,-7.0,0.0,0.0,1111.3314983992086,0
MDW-OMA,21,16.38095238095238,0.0,0.0,0.0,679.4543309181253,0
MDW-ORF,7,-3.5,-7.5,0.14285714285714285,0.0,1131.1330963504377,0
MDW-PDX,13,-4.461538461538462,-5.0,0.0,0.0,2810.8938957216787,0
MDW-PHL,26,35.07692307692308,2.0,0.0,0.0,1072.9307232829,0
MDW-PHX,38,3.3157894736842106,0.0,0.0,0.0,2319.3418956425066,0
MDW-PIT,32,1.903225806451613,-3.0,0.03125,0.0,645.7180997649183,0
MDW-PVD,22,6.714285714285714,4.0,0.045454545454545456,0.0,1352.092277204998,0
MDW-RDU,19,12.5,1.5,0.05263157894736842,0.0,1016.1582930893536,0
MDW-ROC,9,4.888888888888889,4.0,0.0,0.0,839.6375103724482,0
MDW-RSW,23,0.9565217391304348,-5.0,0.0,0.0,1781.9949344827035,0
MDW-SAN,20,-9.368421052631579,-9.0,0.0,0.05,2775.972715124741,1
MDW-SAT,10,-8.1,-9.5,0.0,0.0,1668.410350747373,0
MDW-SDF,20,1.65,-5.5,0.0,0.0,436.7626318599062,0
MDW-SEA,6,3.0,1.0,0.0,0.0,2782.1929236289457,0
MDW-SFO,20,-1.5,0.0,0.0,0.0,2977.454334021198,0
MDW-SJC,6,-5.4,-4.0,0.16666666666666666,0.0,2950.351074996251,0
MDW-SLC,9,3.4444444444444446,-2.0,0.0,0.0,2020.4427725503945,0
MDW-SMF,11,-6.454545454545454,-11.0,0.0,0.0,2873.9441134153794,0
MDW-SNA,10,21.9,5.5,0.0,0.0,2780.938529839487,0
MDW-STL,45,13.477272727272727,1.5,0.022222222222222223,0.0,403.78994609703904,0
MDW-TPA,19,7.842105263157895,-2.0,0.0,0.0,1606.9053490462577,0
MDW-TUL,8,-8.142857142857142,-12.0,0.125,0.0,937.5145298843125,0
MDW-TUS,8,-16.375,-21.0,0.0,0.0,2313.8109957131037,0
MEI-PIB,18,-7.611111111111111,-14.5,0.0,0.0,111.0439773071689,0
MEM-ATL,46,-5.630434782608695,-9.5,0.0,0.0,532.7598027402429,0
MEM-CLT,13,-2.4615384615384617,-3.0,0.0,0.0,821.4722984428482,0
MEM-DAL,8,32.125,-0.5,0.0,0.0,679.3528851383805,0
MEM-DEN,15,4.2,-6.0,0.0,0.0,1400.8209254823407,0
MEM-DFW,10,-3.8,-4.0,0.0,0.0,693.2713391266656,0
MEM-DTW,5,-7.4,-11.0,0.0,0.0,982.6749680810317,0
MEM-EWR,18,-9.529411764705882,-12.0,0.05555555555555555,0.0,1520.2780954039176,0
MEM-HOU,12,6.916666666666667,4.5,0.0,0.0,779.6147262641858,0
MEM-IAH,30,11.827586206896552,-5.0,0.03333333333333333,0.0,754.5144977838489,0
MEM-MCO,10,1.7,-8.0,0.0,0.0,1099.844954853705,0
MEM-MDW,13,-7.166666666666667,-8.0,0.0,0.07692307692307693,774.4040831472399,1
MEM-MSP,7,-11.285714285714286,-11.0,0.0,0.0,1128.0071952104438,0
MEM-ORD,48,14.521739130434783,-7.0,0.041666666666666664,0.0,792.096906875818,0
MFE-DFW,29,10.931034482758621,-8.0,0.0,0.0,756.2085623441533,0
MFE-IAH,24,11.91304347826087,3.0,0.041666666666666664,0.0,509.70953660386385,0
MFR-DEN,9,26.22222222222222,-2.0,0.0,0.0,1547.4905505513757,0
MFR-SFO,24,4.916666666666667,-8.5,0.0,0.0,530.4579166031539,0
MFR-SLC,10,-16.2,-18.0,0.0,0.0,922.5663102120137,0
MGM-ATL,42,5.476190476190476,-1.5,0.0,0.0,236.35204057131185,0
MGM-DFW,11,-8.2,-7.5,0.0,0.09090909090909091,998.8067668730994,1
MHK-DFW,21,13.571428571428571,1.0,0.0,0.0,695.1938588926785,0
MHK-ORD,13,-10.333333333333334,-13.0,0.07692307692307693,0.0,804.5155402234153,0
MHT-BWI,31,-9.129032258064516,-11.0,0.0,0.0,605.6671252710038,0
MHT-DTW,9,-8.555555555555555,0.0,0.0,0.0,977.8769757389164,0
MHT-EWR,11,13.909090909090908,0.0,0.0,0.0,336.7104147255856,0
MHT-MCO,11,-12.909090909090908,-20.0,0.0,0.0,1840.167940796906,0
MHT-MDW,20,-1.5263157894736843,-9.0,0.0,0.05,1344.4796463202003,1
MHT-ORD,6,-7.666666666666667,-10.0,0.0,0.0,1352.9397247893548,0
MHT-TPA,14,7.285714285714286,-10.5,0.0,0.0,1939.4162269942183,0
MIA-ATL,93,7.782608695652174,-6.5,0.010752688172043012,0.0,959.3894787756446,0
MIA-BDL,12,8.0,-2.0,0.0,0.0,1925.7591870229674,0
MIA-BHM,6,-4.333333333333333,-7.0,0.0,0.0,1065.353196410815,0
MIA-BOS,45,8.977777777777778,-1.0,0.0,0.0,2028.2805274157106,0
MIA-BWI,20,12.157894736842104,7.0,0.05,0.0,1525.938762793182,0
MIA-CHS,7,-4.166666666666667,-0.5,0.14285714285714285,0.0,790.4551485484866,0
MIA-CLT,45,-2.5813953488372094,-6.0,0.044444444444444446,0.0,1049.3961335185663,0
MIA-CMH,10,15.4,5.0,0.0,0.0,1597.8442321431744,0
MIA-CVG,6,0.0,-4.0,0.0,0.0,1529.1654780806718,0
MIA-DCA,55,11.773584905660377,1.0,0.03636363636363636,0.0,1483.5930326355005,0
MIA-DEN,19,12.555555555555555,1.0,0.05263157894736842,0.0,2748.0691395546137,0
MIA-DFW,69,2.298507462686567,-9.0,0.028985507246376812,0.0,1802.065179478126,0
MIA-DTW,22,-9.090909090909092,-10.5,0.0,0.0,1846.9752679273363,0
MIA-EWR,43,5.465116279069767,-2.0,0.0,0.0,1750.5907452080583,0
MIA-EYW,13,7.0,-6.0,0.0,0.0,201.93031596456927,0
MIA-GNV,16,5.1875,0.5,0.0,0.0,475.12406938631983,0
MIA-IAD,13,2.769230769230769,-1.0,0.0,0.0,1486.1598518672376,0
MIA-IAH,39,8.368421052631579,-8.5,0.02564102564102564,0.0,1549.1459418607606,0
MIA-JAX,5,29.6,-9.0,0.0,0.0,540.3440845867876,0
MIA-JFK,62,3.1129032258064515,-8.5,0.0,0.0,1757.1086073997656,0
MIA-LAS,11,-5.181818181818182,-7.0,0.0,0.0,3494.18900222665,0
MIA-LAX,46,11.152173913043478,-3.0,0.0,0.0,3762.6366801658064,0
MIA-LGA,115,9.064814814814815,-2.5,0.034782608695652174,0.02608695652173913,1768.3744927107139,0
MIA-MCO,59,20.016949152542374,1.0,0.0,0.0,310.14272590355563,0
MIA-MSP,14,-1.2142857142857142,-5.0,0.0,0.0,2417.727431836212,0
MIA-MSY,13,-7.230769230769231,-10.0,0.0,0.0,1084.5961305346173,0
MIA-ORD,83,3.7439024390243905,-3.5,0.012048192771084338,0.0,1930.1271687583499,0
MIA-PHL,45,6.886363636363637,-1.0,0.022222222222222223,0.0,1634.2381053602828,0
MIA-PHX,13,-11.923076923076923,-12.0,0.0,0.0,3167.9055902093437,0
MIA-PNS,15,-1.0,-6.0,0.0,0.0,852.9886198804638,0
MIA-RDU,27,-4.074074074074074,-11.0,0.0,0.0,1130.4301739944299,0
MIA-SAN,11,-8.909090909090908,-10.0,0.0,0.0,3642.5210402553535,0
MIA-SEA,11,-0.09090909090909091,-10.0,0.0,0.0,4379.482722216372,0
MIA-SFO,17,-4.588235294117647,-2.0,0.0,0.0,4153.690412288066,0
MIA-SJU,39,13.435897435897436,4.0,0.0,0.0,1682.0133399830393,0
MIA-STL,13,19.692307692307693,-4.0,0.0,0.0,1721.0927177854242,0
MIA-STT,18,14.722222222222221,6.0,0.0,0.0,1780.8629137192995,0
MIA-STX,9,28.88888888888889,29.0,0.0,0.0,1833.3343416781581,0
MIA-TLH,8,26.125,8.5,0.0,0.0,648.3974247095681,0
MIA-TPA,40,12.325,0.0,0.0,0.0,329.15073576234283,0
MKE-ATL,48,-5.229166666666667,-7.5,0.0,0.0,1077.9819604257168,0
MKE-BOS,9,11.777777777777779,4.0,0.0,0.0,1380.5217202162275,0
MKE-BWI,14,-2.0,-15.5,0.0,0.0,1029.502370997819,0
MKE-CLE,15,-9.266666666666667,-13.0,0.0,0.0,526.6163570753868,0
MKE-CVG,7,12.571428571428571,6.0,0.0,0.0,511.6114646986255,0
MKE-DAL,5,-10.8,-16.0,0.0,0.0,1368.8566987012282,0
MKE-DCA,19,-10.210526315789474,-16.0,0.0,0.0,1018.8604894197924,0
MKE-DEN,40,-3.3076923076923075,-13.0,0.025,0.0,1437.6078086755065,0
MKE-DFW,26,-3.5384615384615383,-12.0,0.0,0.0,1373.6161849470086,0
MKE-DTW,34,-3.2058823529411766,-4.5,0.0,0.0,381.17036511033086,0
MKE-EWR,21,22.944444444444443,1.0,0.14285714285714285,0.0,1163.468445873842,0
MKE-FLL,5,-17.8,-15.0,0.0,0.0,2003.7841170698298,0
MKE-IAH,15,-4.5,-18.5,0.0,0.06666666666666667,1586.4144622110055,1
MKE-LAS,28,-3.75,-5.0,0.0,0.0,2446.965012349058,0
MKE-LAX,5,-24.4,-24.0,0.0,0.0,2820.5955452233466,0
MKE-LGA,16,-11.2,-13.0,0.0625,0.0,1184.6628252443688,0
MKE-MCI,7,-5.857142857142857,-7.0,0.0,0.0,700.1803200322157,0
MKE-MCO,19,-3.1052631578947367,-7.0,0.0,0.0,1718.8403046033347,0
MKE-MSP,35,-2.0,-9.0,0.0,0.0,477.19174516838973,0
MKE-ORD,81,11.371794871794872,-2.5,0.037037037037037035,0.0,107.59637639625034,0
MKE-PHX,21,-9.619047619047619,-8.0,0.0,0.0,2346.2312476494512,0
MKE-RSW,11,5.909090909090909,-8.0,0.0,0.0,1907.7472924277201,0
MKE-SEA,11,-7.818181818181818,-11.0,0.0,0.0,2719.3139141561396,0
MKE-SFO,11,-11.727272727272727,-9.0,0.0,0.0,2962.349847471068,0
MKE-STL,9,3.7777777777777777,-2.0,0.0,0.0,510.81025653651744,0
MKE-TPA,8,7.75,-9.0,0.0,0.0,1733.2046668356645,0
MKG-ORD,15,7.214285714285714,0.0,0.06666666666666667,0.0,190.04788092757374,0
MLB-ATL,26,-7.3076923076923075,-11.5,0.0,0.0,713.562522881676,0
MLI-ATL,17,18.58823529411765,5.0,0.0,0.0,1019.7380564515267,0
MLI-DEN,6,33.0,7.5,0.0,0.0,1206.0989014349711,0
MLI-DFW,19,6.833333333333333,5.0,0.05263157894736842,0.0,1112.3371308148255,0
MLI-ORD,30,6.310344827586207,-5.0,0.03333333333333333,0.0,223.98051098546554,0
MLU-ATL,21,7.333333333333333,-3.0,0.0,0.0,719.9968691301463,0
MLU-DFW,18,-5.777777777777778,-10.0,0.0,0.0,469.70539556810604,0
MLU-IAH,11,20.727272727272727,2.0,0.0,0.0,421.50580316443296,0
MOB-ATL,44,10.613636363636363,-0.5,0.0,0.0,486.2754663059664,0
MOB-DFW,24,8.818181818181818,1.0,0.08333333333333333,0.0,866.2289781415808,0
MOB-IAH,20,-9.789473684210526,-11.0,0.0,0.05,685.5417739393392,1
MOB-ORD,7,-0.2857142857142857,-6.0,0.0,0.0,1255.5511241177385,0
MOT-DEN,23,-5.695652173913044,-9.0,0.0,0.0,972.2920819481085,0
MOT-MSP,14,-6.214285714285714,-13.0,0.0,0.0,721.3081742122982,0
MQT-ORD,5,-19.8,-21.0,0.0,0.0,488.0600833160144,0
MRY-LAX,34,19.735294117647058,-4.0,0.0,0.0,428.559654792789,0
MRY-PHX,13,-1.8461538461538463,-5.0,0.0,0.0,961.266487537207,0
MRY-SFO,12,1.0833333333333333,-9.0,0.0,0.0,124.07111101406944,0
MSN-ATL,17,7.764705882352941,-3.0,0.0,0.0,1139.1460327947502,0
MSN-DEN,14,7.857142857142857,-10.5,0.0,0.0,1325.6020352591509,0
MSN-DFW,11,-9.1,-11.5,0.09090909090909091,0.0,1322.3980230161894,0
MSN-DTW,22,2.9545454545454546,-5.5,0.0,0.0,500.20927821185154,0
MSN-MSP,19,6.631578947368421,-5.0,0.0,0.0,365.6122024197751,0
MSN-ORD,46,4.369565217391305,-9.5,0.0,0.0,174.41017126807273,0
MSO-DEN,14,2.642857142857143,-2.0,0.0,0.0,1092.0079628091478,0
MSO-MSP,9,-5.333333333333333,-9.0,0.0,0.0,1626.1326998584793,0
MSO-SLC,23,-7.181818181818182,-9.0,0.043478260869565216,0.0,702.0642047121368,0
MSP-ABR,10,1.7,-5.0,0.0,0.0,412.857030045554,0
MSP-ANC,7,19.857142857142858,18.0,0.0,0.0,4042.3888890703615,0
MSP-ATL,65,-4.0625,-11.0,0.0,0.015384615384615385,1459.0547748273366,0
MSP-ATW,6,21.333333333333332,-5.5,0.0,0.0,378.45079522424857,0
MSP-BDL,9,-1.0,-9.0,0.0,0.0,1685.8278589473591,0
MSP-BIL,19,-4.631578947368421,-15.0,0.0,0.0,1200.338450415524,0
MSP-BIS,30,-0.5333333333333333,-6.5,0.0,0.0,619.9560096863421,0
MSP-BJI,11,42.27272727272727,-12.0,0.0,0.0,320.7755528510332,0
MSP-BNA,14,-6.857142857142857,-8.5,0.0,0.0,1118.7320106280367,0
MSP-BOI,17,-0.47058823529411764,-5.0,0.0,0.0,1832.9157380107174,0
MSP-BOS,32,-7.0,-14.0,0.0,0.0,1803.843949617016,0
MSP-BRD,11,-13.272727272727273,-14.0,0.0,0.0,183.25794332157002,0
MSP-BWI,19,4.833333333333333,-5.0,0.0,0.05263157894736842,1503.2187111566009,1
MSP-BZN,8,5.875,-6.5,0.0,0.0,1402.7205609618677,0
MSP-CID,10,2.2,-3.0,0.0,0.0,354.65478782640173,0
MSP-CLE,7,9.428571428571429,-8.0,0.0,0.0,998.563669692346,0
MSP-CLT,40,-1.675,-8.5,0.0,0.0,1495.676196254475,0
MSP-CMH,7,-4.142857142857143,-2.0,0.0,0.0,1005.1055808913503,0
MSP-CVG,5,-5.8,-7.0,0.0,0.0,958.7954074067122,0
MSP-DAY,7,1.4285714285714286,-3.0,0.0,0.0,922.3289603994792,0
MSP-DCA,30,5.966666666666667,-3.5,0.0,0.0,1494.428658454747,0
MSP-DEN,82,-4.878048780487805,-7.0,0.0,0.0,1092.408443416159,0
MSP-DFW,42,9.928571428571429,-2.0,0.0,0.0,1372.5986654541778,0
MSP-DIK,8,6.0,-0.5,0.0,0.0,771.9414313819209,0
MSP-DLH,7,-6.714285714285714,-9.0,0.0,0.0,232.05470268989666,0
MSP-DSM,6,1.1666666666666667,-1.5,0.0,0.0,373.7486592615267,0
MSP-DTW,42,7.738095238095238,-4.5,0.0,0.0,848.1888691960932,0
MSP-EWR,18,9.222222222222221,-10.0,0.0,0.0,1618.3218435731453,0
MSP-FAR,43,2.119047619047619,-5.5,0.023255813953488372,0.0,358.9824362501819,0
MSP-FCA,6,-12.166666666666666,-16.5,0.0,0.0,1646.415313289666,0
MSP-FLL,7,-5.857142857142857,-18.0,0.0,0.0,2395.668874579807,0
MSP-FNT,13,2.3846153846153846,-1.0,0.0,0.0,787.5215048845683,0
MSP-FSD,24,17.958333333333332,-3.0,0.0,0.0,315.7753809439881,0
MSP-FWA,7,33.714285714285715,29.0,0.0,0.0,783.5088884064874,0
MSP-GEG,10,18.5,-11.0,0.0,0.0,1886.401758880656,0
MSP-GFK,11,-0.6363636363636364,-6.0,0.0,0.0,456.5550525780584,0
MSP-GRB,18,15.944444444444445,6.5,0.0,0.0,404.5369547392854,0
MSP-GRR,13,11.384615384615385,-6.0,0.0,0.0,655.21186405122,0
MSP-HIB,12,0.9166666666666666,-9.0,0.0,0.0,280.1765847590928,0
MSP-IAD,11,-2.125,-6.0,0.2727272727272727,0.0,1458.2814555255964,0
MSP-IAH,30,22.17241379310345,1.0,0.0,0.03333333333333333,1667.2176575463775,0
MSP-ICT,14,6.357142857142857,2.5,0.0,0.0,877.5145756361371,0
MSP-IMT,5,-8.5,-8.5,0.0,0.2,412.0572207213316,1
MSP-IND,17,11.529411764705882,-5.0,0.0,0.0,807.9757473544358,0
MSP-INL,8,24.25,-6.0,0.0,0.0,410.0696708441924,0
MSP-ISN,19,-9.222222222222221,-8.0,0.05263157894736842,0.0,876.8308432798711,0
MSP-JFK,16,16.625,-14.0,0.0,0.0,1650.8674635042946,0
MSP-LAN,7,14.714285714285714,-6.0,0.0,0.0,730.1846256342649,0
MSP-LAS,35,8.8,2.0,0.0,0.0,2088.078511452666,0
MSP-LAX,55,-4.018867924528302,-8.0,0.01818181818181818,0.01818181818181818,2467.599283172038,0
MSP-LGA,42,2.0714285714285716,-3.5,0.0,0.0,1637.6609287442227,0
MSP-LNK,7,0.14285714285714285,-7.0,0.0,0.0,532.8962552440477,0
MSP-LSE,11,-3.8181818181818183,-3.0,0.0,0.0,191.47444891315538,0
MSP-MCI,36,5.75,-3.0,0.0,0.0,632.9322867971416,0
MSP-MCO,26,6.8076923076923075,-1.5,0.0,0.0,2109.8304061507943,0
MSP-MDW,54,2.019230769230769,-7.0,0.037037037037037035,0.0,559.9099512729656,0
MSP-MEM,6,4.0,3.0,0.0,0.0,1128.0071952104438,0
MSP-MIA,7,-4.0,-7.0,0.0,0.0,2417.727431836212,0
MSP-MKE,36,4.0,-4.0,0.0,0.0,477.1917451683897,0
MSP-MOT,14,6.642857142857143,-2.0,0.0,0.0,721.3081742122982,0
MSP-MSN,17,5.647058823529412,-6.0,0.0,0.0,365.6122024197751,0
MSP-MSO,6,5.333333333333333,-2.5,0.0,0.0,1626.1326998584793,0
MSP-MSY,5,-22.0,-18.0,0.0,0.0,1675.5451170744193,0
MSP-OKC,6,-2.8333333333333335,-3.5,0.0,0.0,1118.3873117866028,0
MSP-OMA,25,21.16,0.0,0.0,0.0,453.3136958000212,0
MSP-ORD,111,23.175925925925927,0.0,0.02702702702702703,0.0,536.5402191446494,0
MSP-PDX,33,3.303030303030303,-6.0,0.0,0.0,2289.0617044038613,0
MSP-PHL,43,-3.357142857142857,-7.0,0.023255813953488372,0.0,1574.0047800942555,0
MSP-PHX,73,-4.698630136986301,-10.0,0.0,0.0,2051.695662153925,0
MSP-PIT,5,10.2,15.0,0.0,0.0,1166.3293722732233,0
MSP-RAP,20,-3.210526315789474,-12.0,0.05,0.0,785.9485422795212,0
MSP-RDU,5,-6.8,-10.0,0.0,0.0,1575.7472079181382,0
MSP-RHI,16,-6.5625,-12.0,0.0,0.0,305.0934978352781,0
MSP-RST,10,-10.2,-12.5,0.0,0.0,122.21853997278768,0
MSP-RSW,17,-14.529411764705882,-16.0,0.0,0.0,2281.90253296945,0
MSP-SAN,19,-9.31578947368421,-11.0,0.0,0.0,2463.054873990999,0
MSP-SAT,6,38.5,12.0,0.0,0.0,1767.7469858807526,0
MSP-SBN,7,-10.857142857142858,-13.0,0.0,0.0,660.0048589261767,0
MSP-SEA,39,4.0,3.0,0.0,0.0,2245.247482608915,0
MSP-SFO,51,14.14,3.5,0.0196078431372549,0.0,2551.733435589374,0
MSP-SJC,14,11.571428571428571,-1.0,0.0,0.0,2530.444704264371,0
MSP-SLC,29,-1.103448275862069,-9.0,0.0,0.0,1591.866883914035,0
MSP-SMF,9,-8.0,-8.0,0.0,0.0,2436.8000423233952,0
MSP-SNA,14,-1.8571428571428572,-4.5,0.0,0.0,2446.0545266851877,0
MSP-STL,35,-4.457142857142857,-7.0,0.0,0.0,721.7463500014424,0
MSP-TPA,15,-2.8,-7.0,0.0,0.0,2104.4350299134685,0
MSP-TUL,6,-0.16666666666666666,-1.0,0.0,0.0,991.2950123274376,0
MSP-TUS,5,-3.0,-4.5,0.0,0.2,2087.489873781924,1
MSP-XNA,8,-4.25,-3.0,0.0,0.0,960.5230207894758,0
MSY-ATL,92,0.5,-7.5,0.0,0.0,683.9001469017398,0
MSY-AUS,8,13.75,13.0,0.0,0.0,713.290744505427,0
MSY-BNA,18,20.555555555555557,-6.5,0.0,0.0,758.8328291580997,0
MSY-BWI,13,-2.3846153846153846,-10.0,0.0,0.0,1606.1732357882652,0
MSY-CLT,23,13.608695652173912,-3.0,0.0,0.0,1047.220322063622,0
MSY-DAL,34,-5.411764705882353,-8.0,0.0,0.0,701.3402260195236,0
MSY-DCA,14,-1.6923076923076923,-7.0,0.0,0.07142857142857142,1559.3511830498358,1
MSY-DEN,23,3.909090909090909,-7.0,0.043478260869565216,0.0,1707.4552030305788,0
MSY-DFW,39,1.394736842105263,-7.0,0.02564102564102564,0.0,719.330562104333,0
MSY-DTW,21,15.285714285714286,-3.0,0.0,0.0,1492.4088863202633,0
MSY-EWR,20,-1.25,-12.0,0.0,0.0,1877.4341001057576,0
MSY-FLL,14,17.153846153846153,-4.0,0.07142857142857142,0.0,1082.8276223947755,0
MSY-HOU,54,4.5576923076923075,-5.0,0.037037037037037035,0.0,485.877638330454,0
MSY-IAH,46,8.0,-5.0,0.021739130434782608,0.0,489.38115827653064,0
MSY-JFK,18,-7.555555555555555,-11.5,0.0,0.0,1901.4871760948215,0
MSY-LAS,14,-2.0,-5.5,0.0,0.0,2409.598038062633,0
MSY-LAX,34,0.23529411764705882,-11.5,0.0,0.0,2682.8597015235428,0
MSY-LGA,6,-11.0,-10.0,0.0,0.0,1903.3742331325548,0
MSY-MCI,11,-10.545454545454545,-10.0,0.0,0.0,1111.5731702064527,0
MSY-MCO,23,2.217391304347826,-4.0,0.0,0.0,884.8633050047131,0
MSY-MDW,16,7.4,-3.0,0.0625,0.0,1330.3859012108041,0
MSY-MIA,11,26.09090909090909,-5.0,0.0,0.0,1084.5961305346173,0
MSY-MSP,6,4.833333333333333,2.5,0.0,0.0,1675.5451170744193,0
MSY-OAK,7,11.571428571428571,-4.0,0.0,0.0,3057.2281730452387,0
MSY-ORD,18,-1.375,-10.0,0.1111111111111111,0.0,1349.3657622966643,0
MSY-PHX,5,26.4,10.0,0.0,0.0,2088.6028911308968,0
MSY-SAN,8,-19.875,-20.0,0.0,0.0,2568.2329628578627,0
MSY-SEA,9,2.5555555555555554,5.0,0.0,0.0,3353.0054907921435,0
MSY-STL,11,7.454545454545454,-2.0,0.0,0.0,973.4785154041948,0
MSY-TPA,16,-2.4,-7.0,0.0625,0.0,783.9618128716571,0
MTJ-DEN,14,-13.285714285714286,-16.0,0.0,0.0,315.9915567201766,0
MYR-ATL,30,1.4333333333333333,-7.5,0.0,0.0,508.86620673640897,0
MYR-BOS,9,-7.125,-13.0,0.1111111111111111,0.0,1187.992694757864,0
MYR-DTW,6,-1.6666666666666667,-10.0,0.0,0.0,1024.4822798077182,0
MYR-FLL,7,1.4285714285714286,7.0,0.0,0.0,854.0532806130037,0
MYR-LGA,11,25.7,3.0,0.09090909090909091,0.0,906.893930401096,0
OAJ-ATL,28,5.607142857142857,-2.0,0.0,0.0,640.1306147380254,0
OAK-ABQ,15,-5.6,-8.0,0.0,0.0,1427.1997520695252,0
OAK-BNA,5,6.0,2.0,0.0,0.0,3145.555661114607,0
OAK-BOI,14,3.7857142857142856,-5.5,0.0,0.0,823.0647860070613,0
OAK-BUR,62,8.627118644067796,1.0,0.04838709677419355,0.0,523.4283002628097,0
OAK-BWI,8,26.125,-0.5,0.0,0.0,3928.057378271596,0
OAK-DAL,12,12.5,1.0,0.0,0.0,2357.7300316907604,0
OAK-DEN,23,3.0434782608695654,3.0,0.0,0.0,1537.265819352792,0
OAK-GEG,12,1.4166666666666667,-0.5,0.0,0.0,1164.891628995421,0
OAK-HNL,8,-3.875,0.0,0.0,0.0,3873.2751052165777,0
OAK-HOU,14,2.857142857142857,-2.0,0.0,0.0,2638.3534022652434,0
OAK-JFK,6,-0.3333333333333333,0.0,0.0,0.0,4135.1209881770865,0
OAK-LAS,58,-0.15789473684210525,-4.0,0.017241379310344827,0.0,654.2763381367023,0
OAK-LAX,108,14.847619047619048,5.0,0.027777777777777776,0.0,542.735023550168,0
OAK-LGB,9,-1.5555555555555556,-4.0,0.0,0.0,568.3562134824,0
OAK-LIH,5,20.8,0.0,0.0,0.0,3950.225675384336,0
OAK-MDW,17,-1.2941176470588236,-6.0,0.0,0.0,2960.8398783890752,0
OAK-OGG,12,-8.583333333333334,-10.0,0.0,0.0,3777.0180041865347,0
OAK-ONT,39,5.846153846153846,1.0,0.0,0.0,582.3273968561692,0
OAK-ORD,5,1.0,1.0,0.0,0.0,2947.314968718074,0
OAK-PDX,21,3.619047619047619,-4.0,0.0,0.0,875.3751992884439,0
OAK-PHX,48,4.127659574468085,-4.0,0.0,0.020833333333333332,1038.5230397205914,0
OAK-SAN,59,7.322033898305085,0.0,0.0,0.0,718.3654610522037,0
OAK-SEA,51,7.823529411764706,1.0,0.0,0.0,1081.6938848857574,0
OAK-SLC,50,-0.28,-5.0,0.0,0.0,944.8543719579843,0
OAK-SNA,50,3.7,-3.0,0.0,0.0,597.2075456771204,0
OGG-DFW,13,-20.923076923076923,-22.0,0.0,0.0,5962.41903817063,0
OGG-HNL,141,5.771428571428571,1.0,0.0070921985815602835,0.0,161.6585297084144,0
OGG-ITO,7,5.285714285714286,-1.0,0.0,0.0,194.77585330638416,0
OGG-KOA,15,-0.06666666666666667,-2.0,0.0,0.0,135.07106708346222,0
OGG-LAX,51,2.8627450980392157,-8.0,0.0,0.0,3995.4474773327793,0
OGG-LIH,18,3.7222222222222223,1.0,0.0,0.0,323.9858597839741,0
OGG-OAK,12,-12.083333333333334,-12.0,0.0,0.0,3777.0180041865347,0
OGG-PDX,12,-15.166666666666666,-14.0,0.0,0.0,4122.259819914897,0
OGG-PHX,7,-5.571428571428571,-3.0,0.0,0.0,4572.219128218574,0
OGG-SAN,10,-11.6,-9.5,0.0,0.0,4083.494237565387,0
OGG-SEA,15,13.333333333333334,3.0,0.0,0.0,4248.366200876567,0
